"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Brennan Armstrong","QB","10","6","0","0","0","0","0","0","6","0","0","0","0","0","0","36","3.6","","virginia","2022"
"2","Will Bettridge","K","7","0","0","0","0","0","0","0","0","12","14","7","10","0","0","33","4.7","","virginia","2022"
"3","Perris Jones","RB","8","2","2","0","0","0","0","0","4","0","0","0","0","0","0","24","3.0","","virginia","2022"
"4","Brendan Farrell","P","10","0","0","0","0","0","0","0","0","5","6","4","8","0","0","17","1.7","","virginia","2022"
"5","Dontayvion Wicks","WR","8","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.5","","virginia","2022"
"6","Lavel Davis","WR","8","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.5","","virginia","2022"
"7","Mike Hollins","RB","9","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.3","","virginia","2022"
"8","Keytaon Thompson","WR","8","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.8","","virginia","2022"
"9","Malachi Fields","WR","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","6.0","","virginia","2022"
"10","Ronnie Walker Jr.","RB","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","2.0","","virginia","2022"
"11","Xavier Brown","RB","10","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","virginia","2022"
