"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","TJ Harden","RB","13","8","1","0","0","0","0","0","9","0","0","0","0","0","0","54","4.2","","ucla","2023"
"2","RJ Lopez","K","11","0","0","0","0","0","0","0","0","31","32","6","11","0","0","49","4.5","","ucla","2023"
"3","Carson Steele","RB","12","6","2","0","0","0","0","0","8","0","0","0","0","0","0","48","4.0","","ucla","2023"
"4","Logan Loya","WR","13","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.3","","ucla","2023"
"5","J. Michael Sturdivant","WR","13","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","1.8","","ucla","2023"
"6","Blake Glessner","K","13","0","0","0","0","0","0","0","0","13","13","2","6","0","0","19","1.5","","ucla","2023"
"7","Collin Schlee","QB","7","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","2.6","","ucla","2023"
"8","Hudson Habermehl","TE","13","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","ucla","2023"
"9","Carsen Ryan","RB","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","ucla","2023"
"10","Josiah Norwood","WR","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","ucla","2023"
"11","Keegan Jones","WR","12","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","ucla","2023"
"12","Moliki Matavao","TE","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","ucla","2023"
"13","Colson Yankoff","RB","13","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","ucla","2023"
"14","Alex Johnson","DB","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","ucla","2023"
"15","Kam Brown","WR","9","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.7","","ucla","2023"
"16","Kyle Ford","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","ucla","2023"
"17","Anthony Adkins","RB","11","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","ucla","2023"
