"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Kay'ron Adams","RB","12","12","0","0","0","0","0","0","12","0","0","0","0","0","0","72","6.0","","massachusetts","2023"
"2","Cameron Carson","K","11","0","0","0","0","0","0","0","0","27","28","11","20","0","0","60","5.5","","massachusetts","2023"
"3","Gregory Desrosiers","RB","11","4","2","0","0","0","0","0","6","0","0","0","0","1","0","38","3.5","","massachusetts","2023"
"4","Anthony Simpson","WR","12","1","3","0","0","0","0","0","4","0","0","0","0","1","0","26","2.2","","massachusetts","2023"
"5","Gino Campiotti","TE","12","0","4","0","0","0","0","0","4","0","0","0","0","1","0","26","2.2","","massachusetts","2023"
"6","George Johnson","WR","12","0","3","0","0","0","0","0","3","0","0","0","0","1","0","20","1.7","","massachusetts","2023"
"7","Taisun Phommachanh","QB","9","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.3","","massachusetts","2023"
"8","Christian Wells","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","massachusetts","2023"
"9","Dashaun Jerkins","S","9","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.7","","massachusetts","2023"
"10","Isaiah Rutherford","DB","11","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","massachusetts","2023"
"11","Mark Pope","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","massachusetts","2023"
