"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Cole Becker","PK","12","0","0","0","0","0","0","0","0","25","25","14","20","0","0","67","5.6","","colorado","2021"
"2","Alex Fontenot","RB","12","5","1","0","0","0","0","0","6","0","0","0","0","0","0","36","3.0","","colorado","2021"
"3","Brenden Rice","WR","11","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.6","","colorado","2021"
"4","Brendon Lewis","QB","12","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","colorado","2021"
"5","Deion Smith","RB","11","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","colorado","2021"
"6","Jarek Broussard","RB","11","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","colorado","2021"
"7","Montana Lemonious-Craig","WR","9","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.3","","colorado","2021"
"8","Chase Penry","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","1","0","8","0.7","","colorado","2021"
"9","Carson Wells","LB","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","colorado","2021"
"10","Daniel Arias","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","colorado","2021"
"11","Dimitri Stanley","WR","9","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.7","","colorado","2021"
"12","Jack Lamb","LB","10","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.6","","colorado","2021"
"13","Nikko Reed","CB","9","0","0","0","1","0","0","0","1","0","0","0","0","0","0","6","0.7","","colorado","2021"
"14","Shaadie Clayton-Johnson","RB","4","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.5","","colorado","2021"
"15","Trevor Woods","S","10","0","0","1","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","colorado","2021"
"16","Ty Robinson","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","colorado","2021"
