"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Matthew Dennis","K","11","0","0","0","0","0","0","0","0","20","21","14","20","0","0","62","5.6","","wake-forest","2023"
"2","Demond Claiborne","RB","10","5","0","0","1","0","0","0","6","0","0","0","0","0","0","36","3.6","","wake-forest","2023"
"3","Wesley Grimes","WR","12","0","4","0","0","0","0","0","4","0","0","0","0","1","0","26","2.2","","wake-forest","2023"
"4","Jahmal Banks","WR","12","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","wake-forest","2023"
"5","Tate Carney","RB","12","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","wake-forest","2023"
"6","Cameron Hite","TE","11","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","wake-forest","2023"
"7","Ke'Shawn Williams","WR","11","1","1","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","wake-forest","2023"
"8","Mitch Griffis","QB","9","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.3","","wake-forest","2023"
"9","Taylor Morin","WR","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","wake-forest","2023"
"10","Brendon Harris","DB","2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","3.0","","wake-forest","2023"
"11","Deuce Alexander","WR","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","3.0","","wake-forest","2023"
"12","Justice Ellison","RB","11","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","wake-forest","2023"
"13","Tyler Black","P","11","0","0","0","0","0","0","0","0","2","2","1","2","0","0","5","0.5","","wake-forest","2023"
