"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Sean Tyler","RB","13","9","2","0","2","0","0","0","13","0","0","0","0","0","0","78","6.0","","western-michigan","2021"
"2","La'darius Jefferson","RB","12","10","0","0","0","0","0","0","10","0","0","0","0","0","0","60","5.0","","western-michigan","2021"
"3","Skyy Moore","WR","12","0","9","0","0","0","0","0","9","0","0","0","0","0","0","54","4.5","","western-michigan","2021"
"4","Parker Sampson","K","10","0","0","0","0","0","0","0","0","39","41","3","7","0","0","48","4.8","","western-michigan","2021"
"5","Kaleb Eleby","QB","13","6","1","0","0","0","0","0","7","0","0","0","0","0","0","42","3.2","","western-michigan","2021"
"6","Nick Mihalic","P","13","0","0","0","0","0","0","0","0","11","14","9","11","0","0","38","2.9","","western-michigan","2021"
"7","Corey Crooms","WR","13","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","2.8","","western-michigan","2021"
"8","Jaxson Kincaide","RB","13","5","0","0","0","0","0","0","5","0","0","0","0","0","0","30","2.3","","western-michigan","2021"
"9","Jaylen Hall","WR","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","western-michigan","2021"
"10","Brett Borske","TE","7","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.7","","western-michigan","2021"
"11","Trae Allen","RB","6","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.0","","western-michigan","2021"
