"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Travis Dye","RB","14","16","2","0","0","0","0","0","18","0","0","0","0","0","0","108","7.7","","oregon","2021"
"2","Camden Lewis","K","14","0","0","0","0","0","0","0","0","55","56","13","16","0","0","94","6.7","","oregon","2021"
"3","Anthony Brown","QB","14","9","0","0","0","0","0","0","9","0","0","0","0","0","0","54","3.9","","oregon","2021"
"4","CJ Verdell","RB","5","6","1","0","0","0","0","0","7","0","0","0","0","0","0","42","8.4","","oregon","2021"
"5","Devon Williams","WR","12","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","oregon","2021"
"6","Byron Cardwell","RB","14","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.3","","oregon","2021"
"7","Kris Hutson","WR","14","0","2","0","0","0","0","0","2","0","0","0","0","1","0","14","1.0","","oregon","2021"
"8","Troy Franklin","WR","14","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","oregon","2021"
"9","Dont'e Thornton","WR","14","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","oregon","2021"
"10","Jaylon Redd","WR","10","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.2","","oregon","2021"
"11","Terrance Ferguson","TE","14","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","oregon","2021"
"12","Johnny Johnson III","WR","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","oregon","2021"
"13","Trey Benson","RB","10","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","oregon","2021"
"14","Spencer Webb","TE","14","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.4","","oregon","2021"
"15","Seven McGee","RB","13","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","oregon","2021"
"16","Moliki Matavao","TE","14","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.4","","oregon","2021"
"17","Bennett Williams","S","5","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","1.2","","oregon","2021"
