"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Christopher Dunn","K","13","0","0","0","0","0","0","0","0","30","30","28","29","0","0","114","8.8","AA","north-carolina-state","2022"
"2","Thayer Thomas","WR","13","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","1.8","","north-carolina-state","2022"
"3","Demie Sumo","RB","8","3","1","0","0","0","0","0","4","0","0","0","0","0","0","24","3.0","","north-carolina-state","2022"
"4","Darryl Jones","WR","13","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","north-carolina-state","2022"
"5","Devin Leary","QB","6","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","3.0","","north-carolina-state","2022"
"6","Trent Pennix","TE","5","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","2.4","","north-carolina-state","2022"
"7","Devin Carter","WR","9","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.3","","north-carolina-state","2022"
"8","Keyon Lesane","WR","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","north-carolina-state","2022"
"9","Jack Chambers","QB","9","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.7","","north-carolina-state","2022"
"10","Terrell Timmons","WR","9","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.7","","north-carolina-state","2022"
"11","Sean Brown","DB","13","0","0","1","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","north-carolina-state","2022"
"12","Porter Rooks","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","north-carolina-state","2022"
"13","MJ Morris","QB","5","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.2","","north-carolina-state","2022"
"14","Michael Allen","RB","7","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.9","","north-carolina-state","2022"
"15","Jordan Houston","RB","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","north-carolina-state","2022"
"16","Jalen Coit","WR","7","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.9","","north-carolina-state","2022"
"17","Anthony Smith","WR","4","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","1.5","","north-carolina-state","2022"
"18","Delbert Mimms","RB","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","north-carolina-state","2022"
"19","Christopher Toudle","TE","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","north-carolina-state","2022"
"20","Cedric Seabrough","TE","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","north-carolina-state","2022"
"21","Aydan White","DB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","north-carolina-state","2022"
"22","Collin Smith","K","13","0","0","0","0","0","0","0","0","1","1","1","2","0","0","4","0.3","","north-carolina-state","2022"
