"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Parker Lewis","PK","10","0","0","0","0","0","0","0","0","22","23","17","22","0","0","73","7.3","","southern-california","2021"
"2","Gary Bryant Jr.","WR","10","1","7","0","0","0","0","0","8","0","0","0","0","1","0","50","5.0","","southern-california","2021"
"3","Drake London","WR","8","0","7","0","0","0","0","0","7","0","0","0","0","0","0","42","5.3","","southern-california","2021"
"4","Vavae Malepeai","RB","12","6","0","0","0","0","0","0","6","0","0","0","0","0","0","36","3.0","","southern-california","2021"
"5","Keaontay Ingram","RB","10","5","0","0","0","0","0","0","5","0","0","0","0","0","0","30","3.0","","southern-california","2021"
"6","Alex Stadthaus","PK","7","0","0","0","0","0","0","0","0","11","11","6","6","0","0","29","4.1","","southern-california","2021"
"7","Jaxson Dart","QB","6","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","2.0","","southern-california","2021"
"8","Kyle Ford","WR","8","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.5","","southern-california","2021"
"9","Darwin Barlow","HB","11","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","southern-california","2021"
"10","Malcolm Epps","TE","12","0","1","0","0","0","0","0","1","0","0","0","0","1","0","8","0.7","","southern-california","2021"
"11","Tahj Washington","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","1","0","8","0.7","","southern-california","2021"
"12","Greg Johnson","S","10","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.6","","southern-california","2021"
"13","K.D. Nixon","WR","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","southern-california","2021"
"14","Michael Trigg","TE","6","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","1.0","","southern-california","2021"
"15","Erik Krommenho","TE","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","southern-california","2021"
"16","Tuli Tuipulotu","DL","12","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","southern-california","2021"
"17","Lake McRee","TE","4","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.5","","southern-california","2021"
