"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Camden Lewis","K","13","0","0","0","0","0","0","0","0","64","64","14","16","0","0","106","8.2","","oregon","2022"
"2","Bo Nix","QB","13","14","1","0","0","0","0","0","15","0","0","0","0","1","0","92","7.1","","oregon","2022"
"3","Troy Franklin","WR","13","0","9","0","0","0","0","0","9","0","0","0","0","0","0","54","4.2","","oregon","2022"
"4","Bucky Irving","RB","13","5","3","0","0","0","0","0","8","0","0","0","0","0","0","48","3.7","","oregon","2022"
"5","Noah Whittington","RB","13","5","1","0","0","0","0","0","6","0","0","0","0","0","0","36","2.8","","oregon","2022"
"6","Terrance Ferguson","TE","13","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.3","","oregon","2022"
"7","Jordan James","RB","10","5","0","0","0","0","0","0","5","0","0","0","0","0","0","30","3.0","","oregon","2022"
"8","Cam McCormick","TE","13","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","oregon","2022"
"9","Chase Cota","WR","10","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.8","","oregon","2022"
"10","Byron Cardwell","RB","2","1","1","0","0","0","0","0","2","0","0","0","0","0","0","12","6.0","","oregon","2022"
"11","Moliki Matavao","TE","12","1","1","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","oregon","2022"
"12","Mase Funa","LB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","oregon","2022"
"13","Kilohana Haasenritter","RB","6","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.0","","oregon","2022"
"14","Noah Sewell","LB","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","oregon","2022"
"15","Josh Conerly Jr.","OL","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","oregon","2022"
"16","Patrick Herbert","TE","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","oregon","2022"
"17","Sean Dollars","RB","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","oregon","2022"
"18","Dont'e Thornton","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","oregon","2022"
"19","Casey Rogers","DL","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","oregon","2022"
