"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Bert Auburn","K","14","0","0","0","0","0","0","0","0","56","56","29","35","0","0","143","10.2","","texas","2023"
"2","Adonai Mitchell","WR","14","0","11","0","0","0","0","0","11","0","0","0","0","0","0","66","4.7","","texas","2023"
"3","Jonathon Brooks","RB","11","10","1","0","0","0","0","0","11","0","0","0","0","0","0","66","6.0","","texas","2023"
"4","Xavier Worthy","WR","14","0","5","1","0","0","0","0","6","0","0","0","0","0","0","36","2.6","","texas","2023"
"5","CJ Baxter","RB","13","5","0","0","0","0","0","0","5","0","0","0","0","0","0","30","2.3","","texas","2023"
"6","Quinn Ewers","QB","12","5","0","0","0","0","0","0","5","0","0","0","0","0","0","30","2.5","","texas","2023"
"7","Jaydon Blue","RB","14","3","1","0","0","0","0","0","4","0","0","0","0","0","0","24","1.7","","texas","2023"
"8","Keilan Robinson","RB","13","3","0","0","1","0","0","0","4","0","0","0","0","0","0","24","1.8","","texas","2023"
"9","Byron Murphy II","DL","14","1","1","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","texas","2023"
"10","Gunnar Helm","TE","14","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","texas","2023"
"11","Ja'Tavion Sanders","TE","14","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","texas","2023"
"12","Jordan Whittington","WR","14","0","1","0","0","0","0","0","1","0","0","0","0","1","0","8","0.6","","texas","2023"
"13","Jett Bush","LB","14","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.4","","texas","2023"
"14","T'vondre Sweat","DL","14","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.4","AA","texas","2023"
"15","Tre Wisner","RB","14","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.4","","texas","2023"
"16","Savion Red","RB","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","texas","2023"
"17","Malik Muhammad","DB","14","0","0","1","0","0","0","0","1","0","0","0","0","0","0","6","0.4","","texas","2023"
"18","Jerrin Thompson","DB","14","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.4","","texas","2023"
"19","Austin Jordan","DB","12","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.2","","texas","2023"
