"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Kenneth Walker III","RB","12","18","1","0","0","0","0","0","19","0","0","0","0","0","0","114","9.5","H-6,AA,Camp","michigan-state","2021"
"2","Jayden Reed","WR","13","1","10","2","0","0","0","0","13","0","0","0","0","1","0","80","6.2","","michigan-state","2021"
"3","Matt Coghlin","K","12","0","0","0","0","0","0","0","0","41","41","12","19","0","0","77","6.4","","michigan-state","2021"
"4","Jalen Nailor","WR","9","0","6","0","0","0","0","0","6","0","0","0","0","1","0","38","4.2","","michigan-state","2021"
"5","Payton Thorne","QB","13","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","1.8","","michigan-state","2021"
"6","Tre Mosley","WR","13","0","3","0","0","0","0","0","3","0","0","0","0","1","0","20","1.5","","michigan-state","2021"
"7","Cal Haladay","LB","13","0","0","0","0","0","2","0","2","0","0","0","0","0","0","12","0.9","","michigan-state","2021"
"8","Connor Heyward","TE","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","michigan-state","2021"
"9","Elijah Collins","RB","7","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.9","","michigan-state","2021"
"10","Jordon Simmons","RB","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","michigan-state","2021"
"11","Keon Coleman","WR","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","michigan-state","2021"
"12","Montorie Foster","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","michigan-state","2021"
"13","Tyler Hunt","TE","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","michigan-state","2021"
"14","Stephen Rusnak","K","5","0","0","0","0","0","0","0","0","4","5","0","1","0","0","4","0.8","","michigan-state","2021"
"15","Maliq Carr","TE","12","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.2","","michigan-state","2021"
"16","Evan Johnson","K","1","0","0","0","0","0","0","0","0","1","2","0","0","0","0","1","1.0","","michigan-state","2021"
