"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Cesar R. Silva","K","10","0","0","0","0","0","0","0","0","33","34","16","20","0","0","81","8.1","","fresno-state","2021"
"2","Jalen Cropper","WR","13","2","11","0","0","0","0","0","13","0","0","0","0","0","0","78","6.0","","fresno-state","2021"
"3","Jordan Mims","RB","13","6","4","0","0","0","0","0","10","0","0","0","0","0","0","60","4.6","","fresno-state","2021"
"4","Ronnie Rivers","RB","11","5","2","0","0","0","0","0","7","0","0","0","0","0","0","42","3.8","","fresno-state","2021"
"5","Abraham Montano","K","5","0","0","0","0","0","0","0","0","14","14","5","5","0","0","29","5.8","","fresno-state","2021"
"6","Keric Wheatfall","WR","13","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","1.8","","fresno-state","2021"
"7","Zane Pope","WR","13","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","1.8","","fresno-state","2021"
"8","Jake Haener","QB","13","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","fresno-state","2021"
"9","Josh Kelly","WR","13","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","fresno-state","2021"
"10","Juan Rodriguez","TE","12","0","2","0","0","0","0","0","2","0","0","0","0","1","0","14","1.2","","fresno-state","2021"
"11","Erik Brooks","WR","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","fresno-state","2021"
"12","Raymond Pauwels","TE","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","fresno-state","2021"
"13","Arron Mosby","DE","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","fresno-state","2021"
"14","Jordan Wilmore","RB","6","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.0","","fresno-state","2021"
"15","Ty Jones","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","fresno-state","2021"
