"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Jack Browning","K","12","0","0","0","0","0","0","0","0","23","23","15","22","0","0","68","5.7","","san-diego-state","2023"
"2","Jaylon Armstead","RB","12","8","0","0","0","0","0","0","8","0","0","0","0","0","0","48","4.0","","san-diego-state","2023"
"3","Jalen Mayden","QB","12","5","0","0","0","0","0","0","5","0","0","0","0","0","0","30","2.5","","san-diego-state","2023"
"4","Mark Redman","TE","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","san-diego-state","2023"
"5","Gabriel Plascencia","K","4","0","0","0","0","0","0","0","0","2","2","4","4","0","0","14","3.5","","san-diego-state","2023"
"6","Lucky Sutton","RB","5","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","2.4","","san-diego-state","2023"
"7","Mekhi Shaw","WR","10","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.2","","san-diego-state","2023"
"8","Baylin Brooks","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","san-diego-state","2023"
"9","Brionne Penny","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","san-diego-state","2023"
"10","Deshawn McCuin","S","8","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.8","","san-diego-state","2023"
"11","Josh Nicholson","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","san-diego-state","2023"
"12","Kenan Christon","RB","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","san-diego-state","2023"
"13","Leo Kemp","RB","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","san-diego-state","2023"
"14","Martin Blake","RB","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","san-diego-state","2023"
