"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Andrew Stein","K","12","0","0","0","0","0","0","0","0","27","28","17","23","0","0","78","6.5","","southern-mississippi","2023"
"2","Frank Gore Jr.","RB","12","10","3","0","0","0","0","0","13","0","0","0","0","0","0","78","6.5","","southern-mississippi","2023"
"3","Jakarius Caston","WR","12","1","6","0","1","0","0","0","8","0","0","0","0","0","0","48","4.0","","southern-mississippi","2023"
"4","Latreal Jones","WR","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","southern-mississippi","2023"
"5","Tiaquelin Mims","WR","12","0","2","1","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","southern-mississippi","2023"
"6","Rodrigues Clark","RB","10","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.2","","southern-mississippi","2023"
"7","Billy Wiles","QB","11","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","southern-mississippi","2023"
"8","Ethan Crawford","QB","6","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.0","","southern-mississippi","2023"
"9","Kenyon Clay","RB","11","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","southern-mississippi","2023"
"10","Tyquan Henderson","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","southern-mississippi","2023"
"11","Connor Gibbs","K","12","0","0","0","0","0","0","0","0","2","2","0","1","0","0","2","0.2","","southern-mississippi","2023"
