"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Chad Ryland","K","13","0","0","0","0","0","0","0","0","39","40","19","23","0","0","96","7.4","","maryland","2022"
"2","Roman Hemby","RB","13","10","1","0","0","0","0","0","11","0","0","0","0","0","0","66","5.1","","maryland","2022"
"3","Antwaine Littleton","RB","12","6","0","0","0","0","0","0","6","0","0","0","0","0","0","36","3.0","","maryland","2022"
"4","Jeshaun Jones","WR","13","0","4","0","0","0","0","0","4","0","0","0","0","1","0","26","2.0","","maryland","2022"
"5","Taulia Tagovailoa","QB","12","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","maryland","2022"
"6","CJ Dippre","TE","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","maryland","2022"
"7","Corey Dyches","TE","13","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","maryland","2022"
"8","Rakim Jarrett","WR","11","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.6","","maryland","2022"
"9","Jacob Copeland","WR","12","0","2","0","0","0","0","0","2","0","0","0","0","1","0","14","1.2","","maryland","2022"
"10","Colby McDonald","RB","10","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.2","","maryland","2022"
"11","Octavian Smith Jr.","WR","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","maryland","2022"
"12","Tai Felton","WR","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","maryland","2022"
"13","Billy Edwards Jr.","QB","7","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.9","","maryland","2022"
"14","Dontay Demus","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","maryland","2022"
"15","Jakorian Bennett","DB","12","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.2","","maryland","2022"
