"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Joe McFadden","K","12","0","0","0","0","0","0","0","0","19","19","12","17","0","0","55","4.6","","connecticut","2021"
"2","Keelan Marion","WR","12","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.5","","connecticut","2021"
"3","Kevens Clercius","WR","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","connecticut","2021"
"4","Steven Krajewski","QB","11","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.6","","connecticut","2021"
"5","Brian Brewton","RB","11","0","0","0","2","0","0","0","2","0","0","0","0","0","0","12","1.1","","connecticut","2021"
"6","Nate Carter","RB","12","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","connecticut","2021"
"7","Tyler Phommachanh","QB","3","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","4.0","","connecticut","2021"
"8","Brandon Niemenski","TE","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","connecticut","2021"
"9","Jack Zergiotis","QB","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","2.0","","connecticut","2021"
"10","Jay Rose","TE","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","connecticut","2021"
"11","Jayce Medlock","TE","4","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","1.5","","connecticut","2021"
"12","Malik Dixon","DB","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","connecticut","2021"
