"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Camden Price","K","12","0","0","0","0","0","0","0","0","24","26","7","12","0","0","45","3.8","","temple","2023"
"2","David Martin-Robinson","TE","12","1","4","0","0","0","0","0","5","0","0","0","0","1","0","32","2.7","","temple","2023"
"3","Dante Wright","WR","11","0","4","0","0","0","0","0","4","0","0","0","0","3","0","30","2.7","","temple","2023"
"4","Jordan Smith","TE","12","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","temple","2023"
"5","Quincy Patterson","QB","10","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","2.4","","temple","2023"
"6","Amad Anderson Jr.","WR","11","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.6","","temple","2023"
"7","Darvon Hubbard","RB","12","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","temple","2023"
"8","Edward Saydee","RB","12","0","2","0","0","0","0","0","2","0","0","0","0","1","0","14","1.2","","temple","2023"
"9","John Adams","WR","11","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","temple","2023"
"10","Joquez Smith","RB","10","1","1","0","0","0","0","0","2","0","0","0","0","0","0","12","1.2","","temple","2023"
"11","Peter Clarke","TE","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","temple","2023"
"12","Reese Clark","TE","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","temple","2023"
"13","Sam Martin","S","12","0","0","0","1","0","0","0","1","0","0","0","0","0","0","6","0.5","","temple","2023"
"14","Zae Baines","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","temple","2023"
