"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Nate Van Zelst","K","11","0","0","0","0","0","0","0","0","35","35","11","14","0","0","68","6.2","","wisconsin","2022"
"2","Braelon Allen","RB","12","11","0","0","0","0","0","0","11","0","0","0","0","0","0","66","5.5","","wisconsin","2022"
"3","Chimere Dike","WR","13","1","6","0","0","0","0","0","7","0","0","0","0","0","0","42","3.2","","wisconsin","2022"
"4","Isaac Guerendo","RB","12","5","1","0","0","0","0","0","6","0","0","0","0","0","0","36","3.0","","wisconsin","2022"
"5","Skyler Bell","WR","13","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.3","","wisconsin","2022"
"6","Chez Mellusi","RB","9","2","1","0","0","0","0","0","3","0","0","0","0","0","0","18","2.0","","wisconsin","2022"
"7","Keontez Lewis","WR","13","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","wisconsin","2022"
"8","Clay Cundiff","TE","4","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","3.0","","wisconsin","2022"
"9","Graham Mertz","QB","12","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","wisconsin","2022"
"10","John Torchio","S","13","0","0","0","0","0","2","0","2","0","0","0","0","0","0","12","0.9","","wisconsin","2022"
"11","Vito Calvaruso","K","2","0","0","0","0","0","0","0","0","7","7","1","3","0","0","10","5.0","","wisconsin","2022"
"12","Hayden Rucci","TE","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","wisconsin","2022"
"13","Jackson Acker","RB","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","wisconsin","2022"
"14","Markus Allen","WR","6","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","1.0","","wisconsin","2022"
