"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Jacob Barnes","K","12","0","0","0","0","0","0","0","0","39","39","17","21","0","0","90","7.5","","louisiana-tech","2021"
"2","Marcus Williams Jr.","RB","12","8","1","0","0","0","0","0","9","0","0","0","0","0","0","54","4.5","","louisiana-tech","2021"
"3","Smoke Harris","WR","12","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","3.0","","louisiana-tech","2021"
"4","Tre Harris","WR","12","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","louisiana-tech","2021"
"5","Austin Kendall","QB","7","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","2.6","","louisiana-tech","2021"
"6","Greg Garner","RB","9","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","2.0","","louisiana-tech","2021"
"7","Samuel Emilus","WR","8","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","2.3","","louisiana-tech","2021"
"8","Bub Means","WR","11","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","louisiana-tech","2021"
"9","Griffin Hebert","WR","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","louisiana-tech","2021"
"10","Isaiah Graham","WR","10","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.2","","louisiana-tech","2021"
"11","JD Head","QB","4","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","3.0","","louisiana-tech","2021"
"12","Trey Baldwin","LB","12","0","0","0","0","1","1","0","2","0","0","0","0","0","0","12","1.0","","louisiana-tech","2021"
"13","Bee Jay Williamson","DB","11","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","louisiana-tech","2021"
"14","Jacob Adams","FB","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","louisiana-tech","2021"
"15","Kyle Maxwell","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","louisiana-tech","2021"
