"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Matt Ruffolo","K","12","0","0","0","0","0","0","0","0","25","27","16","24","0","0","73","6.1","","kentucky","2022"
"2","Christopher Rodriguez Jr.","RB","8","6","0","0","0","0","0","0","6","0","0","0","0","0","0","36","4.5","","kentucky","2022"
"3","Dane Key","WR","13","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","2.8","","kentucky","2022"
"4","Barion Brown","WR","13","0","4","0","1","0","0","0","5","0","0","0","0","0","0","30","2.3","","kentucky","2022"
"5","Jordan Dingle","TE","13","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","kentucky","2022"
"6","Tayvion Robinson","WR","11","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.6","","kentucky","2022"
"7","Will Levis","QB","11","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","kentucky","2022"
"8","Brenden Bates","TE","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","kentucky","2022"
"9","Chaucey Magwood","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","kentucky","2022"
"10","Chris Lewis","WR","8","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.8","","kentucky","2022"
"11","Jutahn McClain","RB","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","kentucky","2022"
"12","Kavosiey Smoke","RB","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","kentucky","2022"
"13","Keidron Smith","DB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","kentucky","2022"
"14","Rahsaan Lewis","WR","9","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.7","","kentucky","2022"
