"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Devin Neal","RB","13","16","1","0","0","0","0","0","17","0","0","0","0","0","0","102","7.8","","kansas","2023"
"2","Seth Keller","K","13","0","0","0","0","0","0","0","0","47","49","11","14","0","0","80","6.2","","kansas","2023"
"3","Daniel Hishaw Jr.","RB","13","8","0","0","0","0","0","0","8","0","0","0","0","0","0","48","3.7","","kansas","2023"
"4","Luke Grimm","WR","13","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","2.8","","kansas","2023"
"5","Lawrence Arnold","WR","13","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","2.8","","kansas","2023"
"6","Dylan McDuffie","RB","13","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","1.8","","kansas","2023"
"7","Trevor Wilson","WR","12","0","2","1","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","kansas","2023"
"8","Mason Fairchild","TE","13","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","kansas","2023"
"9","Jason Bean","QB","12","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","kansas","2023"
"10","Quentin Skinner","WR","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","kansas","2023"
"11","Ra'Mello Dotson","CB","13","0","0","0","0","0","2","0","2","0","0","0","0","0","0","12","0.9","","kansas","2023"
"12","Jared Casey","TE","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","kansas","2023"
"13","Kenny Logan Jr.","S","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","kansas","2023"
"14","Owen Piepergerdes","K","5","0","0","0","0","0","0","0","0","6","6","0","1","0","0","6","1.2","","kansas","2023"
"15","Sevion Morrison","RB","5","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.2","","kansas","2023"
"16","Torry Locklin","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","kansas","2023"
"17","Trevor Kardell","TE","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","kansas","2023"
"18","Cobee Bryant","CB","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","kansas","2023"
