"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Lew Nichols","RB","13","16","2","0","0","0","0","0","18","0","0","0","0","0","0","108","8.3","","central-michigan","2021"
"2","Marshall Meeder","K","13","0","0","0","0","0","0","0","0","49","51","17","26","0","0","100","7.7","","central-michigan","2021"
"3","JaCorey Sullivan","WR","11","0","10","0","0","0","0","0","10","0","0","0","0","0","0","60","5.5","","central-michigan","2021"
"4","Kalil Pimpleton","WR","13","2","4","2","0","0","0","0","8","0","0","0","0","1","0","50","3.8","","central-michigan","2021"
"5","Dallas Dixon","WR","13","0","8","0","0","0","0","0","8","0","0","0","0","0","0","48","3.7","","central-michigan","2021"
"6","Joel Wilson","TE","13","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.3","","central-michigan","2021"
"7","Daniel Richardson","QB","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","central-michigan","2021"
"8","Devonni Reed","DB","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","central-michigan","2021"
"9","Hunter Buczkowski","TE","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","central-michigan","2021"
"10","Marion Lukes","RB","13","0","0","0","1","0","0","0","1","0","0","0","0","0","0","6","0.5","","central-michigan","2021"
