"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Aidan Birr","K","12","0","0","0","0","0","0","0","0","37","38","17","19","0","0","88","7.3","","georgia-tech","2023"
"2","Haynes King","QB","13","10","0","0","0","0","0","0","10","0","0","0","0","0","0","60","4.6","","georgia-tech","2023"
"3","Jamal Haynes","RB","13","7","1","0","0","0","0","0","8","0","0","0","0","0","0","48","3.7","","georgia-tech","2023"
"4","Eric Singleton Jr.","WR","12","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","3.0","","georgia-tech","2023"
"5","Dontae Smith","RB","11","4","1","0","0","0","0","0","5","0","0","0","0","0","0","30","2.7","","georgia-tech","2023"
"6","Malik Rutherford","WR","13","0","4","0","0","0","0","0","4","0","0","0","0","1","0","26","2.0","","georgia-tech","2023"
"7","Brett Seither","TE","13","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","1.8","","georgia-tech","2023"
"8","Trevion Cooley","RB","12","3","1","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","georgia-tech","2023"
"9","Abdul Janneh","WR","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","georgia-tech","2023"
"10","Avery Boyd","WR","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","georgia-tech","2023"
"11","Christian Leary","WR","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","georgia-tech","2023"
"12","Dominick Blaylock","WR","11","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","georgia-tech","2023"
"13","Gavin Stewart","K","13","0","0","0","0","0","0","0","0","8","8","0","3","0","0","8","0.6","","georgia-tech","2023"
"14","Chase Lane","WR","7","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.9","","georgia-tech","2023"
"15","Dylan Leonard","TE","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","georgia-tech","2023"
