"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Tyjae Spears","RB","12","9","0","0","0","0","0","0","9","0","0","0","0","0","0","54","4.5","","tulane","2021"
"2","Merek Glover","PK","12","0","0","0","0","0","0","0","0","33","33","6","11","0","0","51","4.3","","tulane","2021"
"3","Cameron Carroll","RB","12","3","3","0","0","0","0","0","6","0","0","0","0","0","0","36","3.0","","tulane","2021"
"4","Michael Pratt","QB","12","5","0","0","0","0","0","0","5","0","0","0","0","2","0","34","2.8","","tulane","2021"
"5","Tyrick James","TE","12","0","4","0","0","0","0","0","4","0","0","0","0","1","0","26","2.2","","tulane","2021"
"6","Jaetavian Toles","WR","12","1","3","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","tulane","2021"
"7","Duece Watts","WR","11","0","3","0","0","0","0","0","3","0","0","0","0","1","0","20","1.8","","tulane","2021"
"8","Will Wallace","TE","11","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.6","","tulane","2021"
"9","Shae Wyatt","WR","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","tulane","2021"
"10","Phat Watts","WR","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","tulane","2021"
"11","Ygenio Booker","RB","7","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.9","","tulane","2021"
"12","Kevin Henry","LB","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","tulane","2021"
"13","Justin Ibieta","QB","5","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.2","","tulane","2021"
"14","Josh Coltrin","RB","6","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","1.0","","tulane","2021"
"15","Jha'Quan Jackson","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","tulane","2021"
"16","Graham Dable","K","3","0","0","0","0","0","0","0","0","3","3","0","2","0","0","3","1.0","","tulane","2021"
"17","Bobby Noel","P","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","3","3.0","","tulane","2021"
"18","Marvin Moody","LB","12","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0.2","","tulane","2021"
