"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Cole Becker","K","12","0","0","0","0","0","0","0","0","20","21","11","13","0","0","53","4.4","","colorado","2022"
"2","Jordyn Tyson","WR","9","0","4","1","0","0","0","0","5","0","0","0","0","0","0","30","3.3","","colorado","2022"
"3","Anthony Hankerson","RB","8","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","2.3","","colorado","2022"
"4","Montana Lemonious-Craig","WR","11","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.6","","colorado","2022"
"5","Alex Fontenot","RB","6","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","2.0","","colorado","2022"
"6","Deion Smith","RB","10","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.2","","colorado","2022"
"7","Owen McCown","QB","4","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","3.0","","colorado","2022"
"8","Austin Smith","TE","7","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.9","","colorado","2022"
"9","Daniel Arias","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","colorado","2022"
"10","Frank Fillip","OL","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","colorado","2022"
"11","Jayle Stacks","RB","9","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.7","","colorado","2022"
"12","JT Shrout","QB","9","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.7","","colorado","2022"
