"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Matthew Trickett","K","13","0","0","0","0","0","0","0","0","36","38","17","25","0","0","87","6.7","","minnesota","2021"
"2","Treyson Potts","RB","5","6","0","0","0","0","0","0","6","0","0","0","0","0","0","36","7.2","","minnesota","2021"
"3","Chris Autman-Bell","WR","11","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","3.3","","minnesota","2021"
"4","Ky Thomas","RB","9","6","0","0","0","0","0","0","6","0","0","0","0","0","0","36","4.0","","minnesota","2021"
"5","Bucky Irving","RB","12","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","minnesota","2021"
"6","Bryce Williams","RB","8","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","2.3","","minnesota","2021"
"7","Cole Kramer","QB","8","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.5","","minnesota","2021"
"8","Tanner Morgan","QB","13","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","minnesota","2021"
"9","Mohamed Ibrahim","RB","1","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","12.0","","minnesota","2021"
"10","Dylan Wright","WR","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","minnesota","2021"
"11","Justin Walley","DB","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","minnesota","2021"
"12","Mike Brown-Stephens","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","minnesota","2021"
"13","Ko Kieft","TE","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","minnesota","2021"
"14","Brevyn Spann-Ford","TE","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","minnesota","2021"
"15","Derik LeCaptain","LB","13","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","minnesota","2021"
"16","Daniel Jackson","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","minnesota","2021"
"17","Daniel Faalele","OL","13","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","minnesota","2021"
"18","Brock Annexstad","WR","12","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.2","","minnesota","2021"
