"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Nicholas Barr-Mira","K","12","0","0","0","0","0","0","0","0","52","54","14","21","0","0","94","7.8","","ucla","2021"
"2","Zach Charbonnet","RB","12","13","0","0","0","0","0","0","13","0","0","0","0","1","0","80","6.7","","ucla","2021"
"3","Kyle Philips","WR","11","0","10","1","0","0","0","0","11","0","0","0","0","0","0","66","6.0","","ucla","2021"
"4","Dorian Thompson-Robinson","QB","11","9","0","0","0","0","0","0","9","0","0","0","0","0","0","54","4.9","","ucla","2021"
"5","Brittain Brown","RB","10","7","0","0","0","0","0","0","7","0","0","0","0","0","0","42","4.2","","ucla","2021"
"6","Kazmeir Allen","RB","12","1","4","0","1","0","0","0","6","0","0","0","0","0","0","36","3.0","","ucla","2021"
"7","Greg Dulcich","TE","12","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.5","","ucla","2021"
"8","Kam Brown","WR","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","ucla","2021"
"9","Chase Cota","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","ucla","2021"
"10","David Priebe","TE","12","0","0","1","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","ucla","2021"
"11","Ethan Fernea","RB","11","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","ucla","2021"
"12","Michael Ezeike","TE","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","ucla","2021"
