"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Jermaine Brown Jr.","RB","12","12","1","0","0","0","0","0","13","0","0","0","0","0","0","78","6.5","","alabama-birmingham","2023"
"2","Matthew Quinn","K","12","0","0","0","0","0","0","0","0","38","39","11","18","0","0","71","5.9","","alabama-birmingham","2023"
"3","Tejhaun Palmer","WR","12","0","7","0","0","0","0","0","7","0","0","0","0","1","0","44","3.7","","alabama-birmingham","2023"
"4","Lee Beebe","RB","11","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","2.2","","alabama-birmingham","2023"
"5","Jacob Zeno","QB","11","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","2.2","","alabama-birmingham","2023"
"6","Amare Thomas","WR","12","0","3","0","0","0","0","0","3","0","0","0","0","1","0","20","1.7","","alabama-birmingham","2023"
"7","Bryce Damous","TE","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","alabama-birmingham","2023"
"8","Isaiah Jacobs","RB","5","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","3.6","","alabama-birmingham","2023"
"9","TJ Jones","WR","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","alabama-birmingham","2023"
"10","Iverson Hooks","WR","3","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","4.0","","alabama-birmingham","2023"
"11","Kendall Johnson","LB","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","alabama-birmingham","2023"
"12","Malachi Holt-Bennett","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","alabama-birmingham","2023"
"13","Fred Farrier II","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","alabama-birmingham","2023"
"14","Samario Rudolph","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","alabama-birmingham","2023"
"15","Demetrius Battle","RB","9","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.7","","alabama-birmingham","2023"
"16","Brandon Buckhaulter","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","alabama-birmingham","2023"
"17","Harrison Barker","QB","4","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.5","","alabama-birmingham","2023"
