"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Dean Janikowski","K","12","0","0","0","0","0","0","0","0","44","44","10","15","0","0","74","6.2","","washington-state","2023"
"2","Cameron Ward","QB","12","8","0","0","0","0","0","0","8","0","0","0","0","0","0","48","4.0","","washington-state","2023"
"3","Josh Kelly","WR","12","0","8","0","0","0","0","0","8","0","0","0","0","0","0","48","4.0","","washington-state","2023"
"4","Nakia Watson","RB","12","4","3","0","0","0","0","0","7","0","0","0","0","0","0","42","3.5","","washington-state","2023"
"5","Kyle Williams","WR","12","0","6","0","0","0","0","0","6","0","0","0","0","1","0","38","3.2","","washington-state","2023"
"6","Lincoln Victor","WR","11","1","5","0","0","0","0","0","6","0","0","0","0","0","0","36","3.3","","washington-state","2023"
"7","Brennan Jackson","DL","12","0","0","0","0","3","0","0","3","0","0","0","0","0","0","18","1.5","","washington-state","2023"
"8","John Mateer","QB","11","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.6","","washington-state","2023"
"9","Djouvensky Schlenbaker","RB","12","0","1","0","0","0","0","0","1","0","0","0","0","1","0","8","0.7","","washington-state","2023"
"10","Jaden Hicks","DB","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","washington-state","2023"
"11","Isaiah Hamilton","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","washington-state","2023"
"12","Dylan Paine","RB","9","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.7","","washington-state","2023"
"13","Josh Meredith","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","washington-state","2023"
"14","Kapena Gushiken","DB","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","washington-state","2023"
"15","Leyton Smithson","WR","9","0","0","0","1","0","0","0","1","0","0","0","0","0","0","6","0.7","","washington-state","2023"
"16","Cooper Mathers","TE","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","washington-state","2023"
"17","Tsion Nunnally","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","washington-state","2023"
"18","Billy Riviere","TE","12","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.2","","washington-state","2023"
