"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Brandon Talton","PK","13","0","0","0","0","0","0","0","0","52","52","22","30","0","0","118","9.1","","nevada","2021"
"2","Romeo Doubs","WR","11","0","11","0","0","0","0","0","11","0","0","0","0","1","0","68","6.2","","nevada","2021"
"3","Cole Turner","TE","11","0","10","0","0","0","0","0","10","0","0","0","0","1","0","62","5.6","","nevada","2021"
"4","Toa Taua","RB","13","6","1","0","0","0","0","0","7","0","0","0","0","0","0","42","3.2","","nevada","2021"
"5","Devonte Lee","RB","13","5","1","0","0","0","0","0","6","0","0","0","0","0","0","36","2.8","","nevada","2021"
"6","Tory Horton","WR","12","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.5","","nevada","2021"
"7","Elijah Cooks","WR","4","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","6.0","","nevada","2021"
"8","Berdale Robins","DB","12","0","0","0","0","1","1","0","2","0","0","0","0","0","0","12","1.0","","nevada","2021"
"9","Justin Lockhart","WR","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","nevada","2021"
"10","Harry Ballard III","WR","9","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.3","","nevada","2021"
"11","Daiyan Henley","LB","12","0","0","0","0","1","1","0","2","0","0","0","0","0","0","12","1.0","","nevada","2021"
"12","Jamaal Bell","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","nevada","2021"
"13","Melquan Stovall","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","nevada","2021"
"14","Nate Cox","QB","10","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","nevada","2021"
"15","Dom Peterson","DT","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","nevada","2021"
"16","Avery Morrow","RB","10","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","nevada","2021"
"17","Tyson Williams","DB","11","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","nevada","2021"
