"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","LaJohntay Wester","WR","12","1","8","1","0","0","0","0","10","0","0","0","0","0","0","60","5.0","","florida-atlantic","2023"
"2","Michael Johnson Jr.","QB","10","7","0","0","0","0","0","0","7","0","0","0","0","0","0","42","4.2","","florida-atlantic","2023"
"3","Logan Lupo","P","12","0","0","0","0","0","0","0","0","21","21","5","8","0","0","36","3.0","","florida-atlantic","2023"
"4","Larry McCammon III","RB","11","5","0","0","0","0","0","0","5","0","0","0","0","0","0","30","2.7","","florida-atlantic","2023"
"5","Tony Johnson","WR","12","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","florida-atlantic","2023"
"6","Carter Davis","K","12","0","0","0","0","0","0","0","0","16","16","1","2","0","0","19","1.6","","florida-atlantic","2023"
"7","Kobe Lewis","RB","11","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.6","","florida-atlantic","2023"
"8","Je'Quan Burton","WR","11","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","florida-atlantic","2023"
"9","Zeke Moore","TE","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","florida-atlantic","2023"
"10","Devin Price","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","1","0","8","0.7","","florida-atlantic","2023"
"11","Jarron Morris","S","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","florida-atlantic","2023"
"12","Kahlil Brantley","TE","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","florida-atlantic","2023"
"13","Latrell Jean","DL","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","florida-atlantic","2023"
"14","Marvin Alexander","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","florida-atlantic","2023"
