"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Peyton Woodring","K","14","0","0","0","0","0","0","0","0","71","71","21","25","0","0","134","9.6","","georgia","2023"
"2","Kendall Milton","RB","13","14","0","0","0","0","0","0","14","0","0","0","0","0","0","84","6.5","","georgia","2023"
"3","Daijun Edwards","RB","12","13","0","0","0","0","0","0","13","0","0","0","0","0","0","78","6.5","","georgia","2023"
"4","Brock Bowers","TE","10","1","6","0","0","0","0","0","7","0","0","0","0","0","0","42","4.2","AA","georgia","2023"
"5","Dominic Lovett","WR","14","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","1.7","","georgia","2023"
"6","Marcus Rosemy-Jacksaint","WR","13","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","1.8","","georgia","2023"
"7","Dillon Bell","WR","14","2","2","0","0","0","0","0","4","0","0","0","0","0","0","24","1.7","","georgia","2023"
"8","Carson Beck","QB","14","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","1.7","","georgia","2023"
"9","Ladd McConkey","WR","9","1","2","0","0","0","0","0","3","0","0","0","0","0","0","18","2.0","","georgia","2023"
"10","Oscar Delp","TE","14","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.3","","georgia","2023"
"11","Cash Jones","RB","14","1","1","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","georgia","2023"
"12","Andrew Paul","RB","7","1","1","0","0","0","0","0","2","0","0","0","0","0","0","12","1.7","","georgia","2023"
"13","Roderick Robinson II","RB","5","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","2.4","","georgia","2023"
"14","Arian Smith","WR","14","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","georgia","2023"
"15","Mekhi Mews","WR","13","0","1","1","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","georgia","2023"
"16","Kyron Jones","DB","4","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","1.5","","georgia","2023"
"17","Sevaughn Clark","RB","6","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.0","","georgia","2023"
"18","Rara Thomas","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","georgia","2023"
"19","Lawson Luckie","TE","7","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.9","","georgia","2023"
"20","Anthony Evans III","WR","8","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.8","","georgia","2023"
