"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Graham Nicholson","K","13","0","0","0","0","0","0","0","0","26","27","18","23","0","0","80","6.2","","miami-oh","2022"
"2","Mac Hippenhammer","WR","13","0","9","0","0","0","0","0","9","0","0","0","0","0","0","54","4.2","","miami-oh","2022"
"3","Aveon Smith","QB","10","6","0","0","0","0","0","0","6","0","0","0","0","0","0","36","3.6","","miami-oh","2022"
"4","Tyre Shelton","RB","11","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.6","","miami-oh","2022"
"5","Kevin Davis","RB","13","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","miami-oh","2022"
"6","Keyon Mozee","RB","11","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","miami-oh","2022"
"7","Miles Marshall","WR","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","miami-oh","2022"
"8","Brett Gabbert","QB","4","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.5","","miami-oh","2022"
"9","Jack Coldiron","TE","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","miami-oh","2022"
"10","Jacquez Warren","DB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","miami-oh","2022"
"11","Kenny Tracy","RB","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","miami-oh","2022"
"12","Luke Bolden","TE","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","miami-oh","2022"
"13","Nate Muersch","TE","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","miami-oh","2022"
"14","Dom Dzioban","K","13","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0.1","","miami-oh","2022"
