"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Marcus Carroll","RB","12","13","0","0","0","0","0","0","13","0","0","0","0","0","0","78","6.5","","georgia-state","2023"
"2","Liam Rickman","K","13","0","0","0","0","0","0","0","0","41","42","9","12","0","0","68","5.2","","georgia-state","2023"
"3","Darren Grainger","QB","13","10","0","0","0","0","0","0","10","0","0","0","0","0","0","60","4.6","","georgia-state","2023"
"4","Robert Lewis","WR","12","0","7","0","0","0","0","0","7","0","0","0","0","0","0","42","3.5","","georgia-state","2023"
"5","Tailique Williams","WR","13","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","2.8","","georgia-state","2023"
"6","Ahmon Green","TE","12","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","georgia-state","2023"
"7","Cadarrius Thompson","WR","13","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","georgia-state","2023"
"8","Freddie Brock","RB","4","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.5","","georgia-state","2023"
"9","Gavin Pringle","DB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","georgia-state","2023"
"10","Izaiah Guy","DB","13","0","0","1","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","georgia-state","2023"
"11","Mikele Colasurdo","QB","6","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.0","","georgia-state","2023"
"12","Isaac Kone","K","9","0","0","0","0","0","0","0","0","3","3","0","1","0","0","3","0.3","","georgia-state","2023"
"13","Diego Medina","K","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1.0","","georgia-state","2023"
