"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Jonah Dalmas","K","12","0","0","0","0","0","0","0","0","38","39","26","28","0","0","116","9.7","","boise-state","2021"
"2","Andrew Van Buren","RB","12","9","0","0","0","0","0","0","9","0","0","0","0","0","0","54","4.5","","boise-state","2021"
"3","Khalil Shakir","WR","12","0","7","0","0","0","0","0","7","0","0","0","0","0","0","42","3.5","","boise-state","2021"
"4","Stefan Cobbs","WR","9","0","5","1","0","0","0","0","6","0","0","0","0","0","0","36","4.0","","boise-state","2021"
"5","Octavius Evans","WR","10","1","2","0","0","0","0","0","3","0","0","0","0","0","0","18","1.8","","boise-state","2021"
"6","Cyrus Habibi-Likio","RB","11","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","boise-state","2021"
"7","Tyneil Hopper","TE","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","boise-state","2021"
"8","Tyric LeBeauf","CB","8","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.8","","boise-state","2021"
"9","Tyreque Jones","S","12","0","0","1","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","boise-state","2021"
"10","Tyler Crowe","RB","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","boise-state","2021"
"11","Scott Matlock","DT","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","boise-state","2021"
"12","Riley Smith","TE","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","boise-state","2021"
"13","Kurt Rafdal","TE","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","boise-state","2021"
"14","Jack Sears","QB","4","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.5","","boise-state","2021"
"15","George Holani","RB","9","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.7","","boise-state","2021"
"16","Dylan Herberg","LB","10","0","0","1","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","boise-state","2021"
"17","Davis Koetter","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","boise-state","2021"
