"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Brayden Narveson","K","13","0","0","0","0","0","0","0","0","59","59","15","21","0","0","104","8.0","","western-kentucky","2022"
"2","Malachi Corley","WR","14","0","11","0","0","0","0","0","11","0","0","0","0","0","0","66","4.7","","western-kentucky","2022"
"3","Austin Reed","QB","14","8","1","0","0","0","0","0","9","0","0","0","0","0","0","54","3.9","","western-kentucky","2022"
"4","Daewood Davis","WR","12","0","7","0","0","0","0","0","7","0","0","0","0","0","0","42","3.5","","western-kentucky","2022"
"5","Jaylen Hall","WR","14","0","6","1","0","0","0","0","7","0","0","0","0","0","0","42","3.0","","western-kentucky","2022"
"6","Joshua Simon","TE","14","0","6","0","0","0","0","0","6","0","0","0","0","1","0","38","2.7","","western-kentucky","2022"
"7","Dalvin Smith","WR","14","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","1.7","","western-kentucky","2022"
"8","Joey Beljan","TE","14","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","1.7","","western-kentucky","2022"
"9","Michael Mathison","WR","14","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.3","","western-kentucky","2022"
"10","Davion Ervin-Poindexter","RB","14","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.3","","western-kentucky","2022"
"11","Kye Robichaux","RB","9","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","2.0","","western-kentucky","2022"
"12","Cory Munson","K","14","0","0","0","0","0","0","0","0","5","5","3","4","0","0","14","1.0","","western-kentucky","2022"
"13","JaQues Evans","LB","14","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.4","","western-kentucky","2022"
"14","Upton Stout","DB","14","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.4","","western-kentucky","2022"
"15","L.T. Sanders","RB","9","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.7","","western-kentucky","2022"
"16","Juwuan Jones","DE","14","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.4","","western-kentucky","2022"
"17","Aaron Key","LB","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","western-kentucky","2022"
"18","Easton Messer","WR","3","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","2.0","","western-kentucky","2022"
"19","Darius Thomas","DB","8","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.8","","western-kentucky","2022"
"20","Anthony Brackenridge","DB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","western-kentucky","2022"
