"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Justin Hall","WR","11","6","5","0","1","0","0","0","12","0","0","0","0","0","0","72","6.5","","ball-state","2021"
"2","Jake Chanove","K","13","0","0","0","0","0","0","0","0","34","34","8","11","0","0","58","4.5","","ball-state","2021"
"3","Carson Steele","RB","13","6","1","0","0","0","0","0","7","0","0","0","0","0","0","42","3.2","","ball-state","2021"
"4","Yo'Heinz Tyler","WR","13","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","2.8","","ball-state","2021"
"5","Jacob Lewis","K","11","0","0","0","0","0","0","0","0","1","2","10","13","0","0","31","2.8","","ball-state","2021"
"6","Jayson Jackson","WR","13","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.3","","ball-state","2021"
"7","Will Jones","RB","13","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","ball-state","2021"
"8","Drew Plitt","QB","13","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","ball-state","2021"
"9","Brett Anderson II","S","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","ball-state","2021"
"10","Jalen McGaughy","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","ball-state","2021"
