"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Ja'Quinden Jackson","RB","12","9","0","0","0","0","0","0","9","0","0","0","0","0","0","54","4.5","","utah","2022"
"2","Jordan Noyes","K","12","0","0","0","0","0","0","0","0","34","34","6","8","0","0","52","4.3","","utah","2022"
"3","Dalton Kincaid","TE","12","0","8","0","0","0","0","0","8","0","0","0","0","0","0","48","4.0","","utah","2022"
"4","Jadon Redding","K","12","0","0","0","0","0","0","0","0","35","36","4","6","0","0","47","3.9","","utah","2022"
"5","Tavion Thomas","RB","10","7","0","0","0","0","0","0","7","0","0","0","0","0","0","42","4.2","","utah","2022"
"6","Jaylen Dixon","WR","14","4","3","0","0","0","0","0","7","0","0","0","0","0","0","42","3.0","","utah","2022"
"7","Cameron Rising","QB","13","6","0","0","0","0","0","0","6","0","0","0","0","2","0","40","3.1","","utah","2022"
"8","Thomas Yassmin","TE","13","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","2.8","","utah","2022"
"9","Devaughn Vele","WR","14","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.1","","utah","2022"
"10","Micah Bernard","RB","14","4","1","0","0","0","0","0","5","0","0","0","0","0","0","30","2.1","","utah","2022"
"11","Jaylon Glover","RB","9","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","2.7","","utah","2022"
"12","Brant Kuithe","TE","4","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","4.5","","utah","2022"
"13","Clark Phillips III","CB","12","0","0","0","0","0","2","0","2","0","0","0","0","0","0","12","1.0","AA","utah","2022"
"14","Money Parks","WR","14","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","utah","2022"
"15","Nate Johnson","QB","4","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","3.0","","utah","2022"
"16","Chris Curry","RB","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","2.0","","utah","2022"
"17","Charlie Vincent","RB","14","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.4","","utah","2022"
"18","Karene Reid","LB","14","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.4","","utah","2022"
"19","Logan Kendall","TE","14","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.4","","utah","2022"
"20","Makai Cope","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","utah","2022"
"21","R.J. Hubert","S","14","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.4","","utah","2022"
"22","Solomon Enis","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","utah","2022"
