"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","John Parker Romo","K","13","0","0","0","0","0","0","0","0","34","34","18","22","0","0","88","6.8","","virginia-tech","2021"
"2","Raheem Blackshear","RB","13","6","1","0","0","0","0","0","7","0","0","0","0","0","0","42","3.2","","virginia-tech","2021"
"3","Tayvion Robinson","WR","12","0","5","1","0","0","0","0","6","0","0","0","0","0","0","30","2.5","","virginia-tech","2021"
"4","Braxton Burmeister","QB","12","2","1","0","0","0","0","0","3","0","0","0","0","0","0","24","2.0","","virginia-tech","2021"
"5","Connor Blumrick","QB","6","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","3.0","","virginia-tech","2021"
"6","Malachi Thomas","RB","12","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","virginia-tech","2021"
"7","Tre Turner","WR","11","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.6","","virginia-tech","2021"
"8","Jalen Holston","RB","13","1","1","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","virginia-tech","2021"
"9","Kaleb Smith","WR","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","virginia-tech","2021"
"10","Keshawn King","RB","9","1","1","0","0","0","0","0","2","0","0","0","0","0","0","12","1.3","","virginia-tech","2021"
"11","Da'Wain Lofton","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","virginia-tech","2021"
"12","Drake Deiuliis","TE","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","virginia-tech","2021"
"13","James Mitchell","TE","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","3.0","","virginia-tech","2021"
"14","Jermaine Waller","DB","11","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","virginia-tech","2021"
"15","TyJuan Garbutt","DL","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","virginia-tech","2021"
"16","Dorian Strong","DB","13","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0.2","","virginia-tech","2021"
