"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Jaydn Ott","RB","12","12","2","0","1","0","0","0","15","0","0","0","0","0","0","90","7.5","","california","2023"
"2","Mateen Bhaghani","K","10","0","0","0","0","0","0","0","0","29","29","8","9","0","0","53","5.3","","california","2023"
"3","Isaiah Ifanse","RB","8","7","1","0","0","0","0","0","8","0","0","0","0","0","0","48","6.0","","california","2023"
"4","Jeremiah Hunter","WR","13","0","7","0","0","0","0","0","7","0","0","0","0","1","0","44","3.4","","california","2023"
"5","Trond Grizzell","WR","13","0","5","0","0","0","0","0","5","0","0","0","0","2","0","34","2.6","","california","2023"
"6","Michael Luckhurst","K","11","0","0","0","0","0","0","0","0","11","14","3","9","0","0","20","1.8","","california","2023"
"7","Taj Davis","WR","11","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.6","","california","2023"
"8","Jack Endries","TE","13","0","2","0","0","0","0","0","2","0","0","0","0","1","0","14","1.1","","california","2023"
"9","Ashton Stredick","RB","10","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.2","","california","2023"
"10","Fernando Mendoza","QB","9","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.3","","california","2023"
"11","Jaivian Thomas","RB","8","1","1","0","0","0","0","0","2","0","0","0","0","0","0","12","1.5","","california","2023"
"12","Nohl Williams","DB","13","0","0","0","0","2","0","0","2","0","0","0","0","0","0","12","0.9","","california","2023"
"13","Brian Driscoll","OL","13","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","california","2023"
"14","Cade Uluave","LB","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","california","2023"
"15","Monroe Young","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","california","2023"
"16","Sam Jackson","QB","5","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.2","","california","2023"
