"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Brock Travelstead","K","14","0","0","0","0","0","0","0","0","39","41","17","24","0","0","90","6.4","","louisville","2023"
"2","Jawhar Jordan","RB","13","13","1","0","0","0","0","0","14","0","0","0","0","0","0","84","6.5","","louisville","2023"
"3","Isaac Guerendo","RB","14","11","0","0","0","0","0","0","11","0","0","0","0","0","0","66","4.7","","louisville","2023"
"4","Jamari Thrash","WR","12","1","6","0","0","0","0","0","7","0","0","0","0","1","0","44","3.7","","louisville","2023"
"5","Ahmari Huggins-Bruce","WR","14","1","4","0","0","0","0","0","5","0","0","0","0","0","0","30","2.1","","louisville","2023"
"6","Joey Gatewood","WR","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","louisville","2023"
"7","Nick Lopez","K","4","0","0","0","0","0","0","0","0","11","11","1","1","0","0","14","3.5","","louisville","2023"
"8","Chris Bell","WR","14","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","louisville","2023"
"9","Evan Conley","QB","14","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","louisville","2023"
"10","Kevin Coleman Jr.","WR","14","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","louisville","2023"
"11","Nate Kurisky","TE","14","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","louisville","2023"
"12","Jack Plummer","QB","14","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.4","","louisville","2023"
"13","Jadon Thompson","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","louisville","2023"
"14","Jimmy Calloway","WR","14","0","0","1","0","0","0","0","1","0","0","0","0","0","0","6","0.4","","louisville","2023"
"15","Keyjuan Brown","RB","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","6.0","","louisville","2023"
"16","Maurice Turner","RB","14","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.4","","louisville","2023"
"17","Trevonte Sylvester","OL","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","louisville","2023"
