"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Adrian Martinez","QB","11","13","0","0","0","0","0","0","13","0","0","0","0","1","0","80","7.3","","nebraska","2021"
"2","Connor Culp","PK","9","0","0","0","0","0","0","0","0","28","32","6","12","0","0","46","5.1","","nebraska","2021"
"3","Samori Toure","WR","12","1","5","0","0","0","0","0","6","0","0","0","0","0","0","36","3.0","","nebraska","2021"
"4","Rahmir Johnson","RB","10","4","2","0","0","0","0","0","6","0","0","0","0","0","0","36","3.6","","nebraska","2021"
"5","Sevion Morrison","RB","7","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","2.6","","nebraska","2021"
"6","Chase Contreraz","PK","4","0","0","0","0","0","0","0","0","11","11","2","4","0","0","17","4.3","","nebraska","2021"
"7","Austin Allen","TE","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","nebraska","2021"
"8","Omar Manning","WR","11","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","nebraska","2021"
"9","Marvin Scott III","RB","3","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","4.0","","nebraska","2021"
"10","Markese Stepp","RB","7","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.7","","nebraska","2021"
"11","Logan Smothers","QB","6","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","2.0","","nebraska","2021"
"12","Gabe Ervin Jr.","RB","4","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","3.0","","nebraska","2021"
"13","Oliver Martin","WR","8","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.8","","nebraska","2021"
"14","Levi Falck","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","nebraska","2021"
"15","Jaquez Yant","RB","7","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.9","","nebraska","2021"
"16","Chance Brewington","WR","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","nebraska","2021"
"17","Zavier Betts","WR","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","nebraska","2021"
