"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Mitch Jeter","K","13","0","0","0","0","0","0","0","0","42","44","11","11","0","0","75","5.8","","south-carolina","2022"
"2","Marshawn Lloyd","RB","9","9","2","0","0","0","0","0","11","0","0","0","0","0","0","66","7.3","","south-carolina","2022"
"3","Antwane Wells Jr.","WR","13","1","6","0","0","0","0","0","7","0","0","0","0","0","0","42","3.2","","south-carolina","2022"
"4","Jaheim Bell","TE","12","3","2","0","0","0","0","0","5","0","0","0","0","1","0","32","2.7","","south-carolina","2022"
"5","Christian Beal-Smith","RB","9","5","0","0","0","0","0","0","5","0","0","0","0","0","0","30","3.3","","south-carolina","2022"
"6","Xavier Legette","WR","13","0","3","0","1","0","0","0","4","0","0","0","0","0","0","24","1.8","","south-carolina","2022"
"7","Spencer Rattler","QB","13","3","0","0","0","0","0","0","3","0","0","0","0","1","0","20","1.5","","south-carolina","2022"
"8","Dakereon Joyner","RB","13","2","1","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","south-carolina","2022"
"9","Juju McDowell","RB","13","2","1","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","south-carolina","2022"
"10","Josh Vann","WR","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","south-carolina","2022"
"11","Jalen Brooks","WR","12","1","1","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","south-carolina","2022"
"12","DQ Smith","DB","13","0","0","1","0","0","1","0","2","0","0","0","0","0","0","12","0.9","","south-carolina","2022"
"13","Ahmarean Brown","WR","13","0","0","1","0","0","0","0","1","0","0","0","0","1","0","8","0.6","","south-carolina","2022"
"14","Traevon Kenion","TE","12","0","1","0","0","0","0","0","1","0","0","0","0","1","0","8","0.7","","south-carolina","2022"
"15","Hunter Rogers","LS","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","south-carolina","2022"
"16","Luke Doty","QB","5","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.2","","south-carolina","2022"
"17","Corey Rucker","WR","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","3.0","","south-carolina","2022"
"18","O'Donnell Fortune","DB","9","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.7","","south-carolina","2022"
"19","Austin Stogner","TE","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","south-carolina","2022"
"20","Alex Herrera","K","3","0","0","0","0","0","0","0","0","3","3","0","0","0","0","3","1.0","","south-carolina","2022"
"21","Tonka Hemingway","DL","13","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.2","","south-carolina","2022"
