"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Deandre Torrey","RB","12","13","1","0","0","0","0","0","14","0","0","0","0","0","0","84","7.0","","north-texas","2021"
"2","Ethan Mooney","K","12","0","0","0","0","0","0","0","0","40","40","11","13","0","0","73","6.1","","north-texas","2021"
"3","Ayo Adeyi","RB","10","6","0","0","0","0","0","0","6","0","0","0","0","0","0","36","3.6","","north-texas","2021"
"4","Isaiah Johnson","RB","10","5","1","0","0","0","0","0","6","0","0","0","0","0","0","36","3.6","","north-texas","2021"
"5","Ikaika Ragsdale","RB","12","5","0","0","0","0","0","0","5","0","0","0","0","0","0","30","2.5","","north-texas","2021"
"6","Roderic Burns","WR","13","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","1.8","","north-texas","2021"
"7","Austin Aune","QB","13","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","north-texas","2021"
"8","Damon Ward","WR","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","north-texas","2021"
"9","Jason Pirtle","TE","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","north-texas","2021"
"10","Aaron Beckham","K","1","0","0","0","0","0","0","0","0","2","2","2","3","0","0","8","8.0","","north-texas","2021"
"11","Detraveon Brown","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","north-texas","2021"
"12","Grayson Murphy","DE","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","north-texas","2021"
"13","KD Davis","LB","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","north-texas","2021"
"14","Khatib Lyles","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","north-texas","2021"
