"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Jase Bauer","QB","12","10","0","0","0","0","0","0","10","0","0","0","0","0","0","60","5.0","","central-michigan","2023"
"2","Tristan Mattson","K","12","0","0","0","0","0","0","0","0","31","33","7","14","0","0","52","4.3","","central-michigan","2023"
"3","Marion Lukes","RB","12","5","0","0","1","0","0","0","6","0","0","0","0","0","0","36","3.0","","central-michigan","2023"
"4","Jesse Prewitt III","WR","12","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","central-michigan","2023"
"5","Tyson Davis","WR","10","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","2.4","","central-michigan","2023"
"6","Chris Parker","WR","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","central-michigan","2023"
"7","Mitchel Collier","TE","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","central-michigan","2023"
"8","Myles Bailey","RB","10","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.8","","central-michigan","2023"
"9","Bert Emanuel Jr.","QB","6","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","2.0","","central-michigan","2023"
"10","Sam Hicks","RB","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","central-michigan","2023"
"11","Thomas Pannunzio","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","central-michigan","2023"
"12","Dakota Cochran","LB","12","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.2","","central-michigan","2023"
"13","D.C. Temple","TE","12","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.2","","central-michigan","2023"
