"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Jacob Borcila","K","12","0","0","0","0","0","0","0","0","29","30","7","10","0","0","50","4.2","","vanderbilt","2023"
"2","Will Sheppard","WR","12","0","8","0","0","0","0","0","8","0","0","0","0","0","0","48","4.0","","vanderbilt","2023"
"3","London Humphreys","WR","12","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","vanderbilt","2023"
"4","Sedrick Alexander","RB","12","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","vanderbilt","2023"
"5","Quincy Skinner Jr.","WR","10","0","3","0","0","0","0","0","3","0","0","0","0","2","0","22","2.2","","vanderbilt","2023"
"6","Junior Sherrill","WR","12","0","3","0","0","0","0","0","3","0","0","0","0","1","0","20","1.7","","vanderbilt","2023"
"7","Kamrean Johnson","TE","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","vanderbilt","2023"
"8","Ken Seals","QB","10","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.2","","vanderbilt","2023"
"9","Patrick Smith","RB","11","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","vanderbilt","2023"
"10","Richie Hoskins","WR","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","vanderbilt","2023"
"11","AJ Swann","QB","6","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.0","","vanderbilt","2023"
"12","Bryce Cowan","LB","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","vanderbilt","2023"
"13","Jayden McGowan","WR","12","0","0","0","1","0","0","0","1","0","0","0","0","0","0","6","0.5","","vanderbilt","2023"
"14","Justin Ball","TE","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","vanderbilt","2023"
"15","Martel Hight","DB","11","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","vanderbilt","2023"
"16","Walter Taylor","QB","5","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.2","","vanderbilt","2023"
