"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Jace Gilbert","K","12","0","0","0","0","0","0","0","0","21","22","12","20","0","0","57","4.8","","iowa-state","2022"
"2","Xavier Hutchinson","WR","12","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","3.0","","iowa-state","2022"
"3","DeShawn Hanika","TE","12","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","iowa-state","2022"
"4","Jirehl Brock","RB","10","3","1","0","0","0","0","0","4","0","0","0","0","0","0","24","2.4","","iowa-state","2022"
"5","Deon Silas","RB","11","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.6","","iowa-state","2022"
"6","Jaylin Noel","WR","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","iowa-state","2022"
"7","Cartevious Norton","RB","8","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.5","","iowa-state","2022"
"8","Easton Dean","TE","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","iowa-state","2022"
"9","Hunter Dekkers","QB","12","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","iowa-state","2022"
"10","Sean Shaw Jr.","WR","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","iowa-state","2022"
"11","Drake Nettles","K","5","0","0","0","0","0","0","0","0","5","5","1","3","0","0","8","1.6","","iowa-state","2022"
"12","Dimitri Stanley","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","iowa-state","2022"
"13","Blake Clark","QB","12","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.2","","iowa-state","2022"
"14","Keegan Shackford","K","9","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0.1","","iowa-state","2022"
