"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Kyle Cunanan","K","12","0","0","0","0","0","0","0","0","16","16","9","15","0","0","43","3.6","","charlotte","2023"
"2","Jalon Jones","QB","10","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","2.4","","charlotte","2023"
"3","Joachim Bangda","RB","11","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","2.2","","charlotte","2023"
"4","Hashaun Wilson","RB","10","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.8","","charlotte","2023"
"5","Jack Hestera","WR","9","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","2.0","","charlotte","2023"
"6","Trexler Ivey","QB","11","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.6","","charlotte","2023"
"7","Jarius Mack","WR","11","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","charlotte","2023"
"8","Jake Larson","K","4","0","0","0","0","0","0","0","0","5","5","2","4","0","0","11","2.8","","charlotte","2023"
"9","Bryce Kennon","TE","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","charlotte","2023"
"10","Demetrius Knight II","LB","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","charlotte","2023"
"11","Durell Robinson","RB","4","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.5","","charlotte","2023"
"12","Henry Rutledge","RB","10","0","0","1","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","charlotte","2023"
"13","Jake Clemons","TE","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","charlotte","2023"
"14","Terron Kellman","RB","8","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.8","","charlotte","2023"
"15","Colin Weber","TE","12","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","0.3","","charlotte","2023"
