"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Thomas Castellanos","QB","13","13","0","0","0","0","0","0","13","0","0","0","0","0","0","78","6.0","","boston-college","2023"
"2","Liam Connor","K","13","0","0","0","0","0","0","0","0","36","39","11","14","0","0","69","5.3","","boston-college","2023"
"3","Kye Robichaux","RB","11","8","0","0","0","0","0","0","8","0","0","0","0","0","0","48","4.4","","boston-college","2023"
"4","Lewis Bond","WR","13","0","7","0","0","0","0","0","7","0","0","0","0","1","0","44","3.4","","boston-college","2023"
"5","Alex Broome","RB","11","1","1","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","boston-college","2023"
"6","Ryan O'Keefe","WR","5","1","1","0","0","0","0","0","2","0","0","0","0","0","0","12","2.4","","boston-college","2023"
"7","Amari Jackson","DB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","boston-college","2023"
"8","George Takacs","TE","7","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.9","","boston-college","2023"
"9","Jaden Williams","WR","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","boston-college","2023"
"10","Jaedn Skeete","WR","7","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.9","","boston-college","2023"
"11","Jeremiah Franklin","TE","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","boston-college","2023"
"12","Joe Griffin","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","boston-college","2023"
"13","Khari Johnson","DB","12","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","boston-college","2023"
"14","Owen McGowan","LB","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","boston-college","2023"
"15","Patrick Garwo","RB","5","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.2","","boston-college","2023"
"16","Xavier Coleman","RB","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","2.0","","boston-college","2023"
