"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Gabe Brkic","K","13","0","0","0","0","0","0","0","0","57","58","20","26","0","0","117","9.0","","oklahoma","2021"
"2","Kennedy Brooks","RB","13","13","0","0","0","0","0","0","13","0","0","0","0","0","0","78","6.0","","oklahoma","2021"
"3","Caleb Williams","QB","11","6","0","0","0","0","0","0","6","0","0","0","0","0","0","36","3.3","","oklahoma","2021"
"4","Jadon Haselwood","WR","12","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","3.0","","oklahoma","2021"
"5","Jeremiah Hall","TE","13","1","4","0","0","0","0","0","5","0","0","0","0","0","0","30","2.3","","oklahoma","2021"
"6","Marvin Mims","WR","13","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.3","","oklahoma","2021"
"7","Eric Gray","RB","13","2","2","0","0","0","0","0","4","0","0","0","0","0","0","24","1.8","","oklahoma","2021"
"8","Mario Williams","WR","12","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","oklahoma","2021"
"9","Austin Stogner","TE","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","oklahoma","2021"
"10","Spencer Rattler","QB","9","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","2.0","","oklahoma","2021"
"11","Drake Stoops","WR","10","0","2","0","0","0","0","0","2","0","0","0","0","1","0","14","1.4","","oklahoma","2021"
"12","Brayden Willis","TE","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","oklahoma","2021"
"13","Todd Hudson","RB","3","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","4.0","","oklahoma","2021"
"14","Michael Woods","WR","11","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","oklahoma","2021"
"15","Jaden Knowles","RB","13","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","oklahoma","2021"
"16","Brian Darby","WR","7","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.7","","oklahoma","2021"
"17","Zach Schmit","K","4","0","0","0","0","0","0","0","0","4","4","1","1","0","0","7","1.8","","oklahoma","2021"
"18","Justin Broiles","DB","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","oklahoma","2021"
"19","Jalen Redmond","DL","8","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.8","","oklahoma","2021"
"20","Patrick Fields","S","13","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0.2","","oklahoma","2021"
