"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Jose Pizano","K","14","0","0","0","0","0","0","0","0","55","55","26","29","0","0","133","9.5","","nevada-las-vegas","2023"
"2","Jai'Den Thomas","RB","13","12","0","0","0","0","0","0","12","0","0","0","0","0","0","72","5.5","","nevada-las-vegas","2023"
"3","Donavyn Lester","RB","13","9","0","0","0","0","0","0","9","0","0","0","0","0","0","54","4.2","","nevada-las-vegas","2023"
"4","Vincent Davis","RB","14","7","1","0","0","0","0","0","8","0","0","0","0","0","0","48","3.4","","nevada-las-vegas","2023"
"5","Ricky White","WR","14","0","8","0","0","0","0","0","8","0","0","0","0","0","0","48","3.4","","nevada-las-vegas","2023"
"6","Courtney Reese","RB","13","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","1.8","","nevada-las-vegas","2023"
"7","Jacob De Jesus","WR","14","1","2","0","0","0","0","0","3","0","0","0","0","0","0","18","1.3","","nevada-las-vegas","2023"
"8","Jayden Maiava","QB","14","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.3","","nevada-las-vegas","2023"
"9","Kaleo Ballungay","TE","14","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","nevada-las-vegas","2023"
"10","Dominic Gicinto","WR","14","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.4","","nevada-las-vegas","2023"
"11","Doug Brumfield","QB","8","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.8","","nevada-las-vegas","2023"
"12","Fred Thompkins","LB","14","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.4","","nevada-las-vegas","2023"
"13","Jerrae Williams","DB","6","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","1.0","","nevada-las-vegas","2023"
"14","Jordan Younge-Humphrey","RB","5","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.2","","nevada-las-vegas","2023"
"15","Corey Thompson Jr.","WR","8","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.8","","nevada-las-vegas","2023"
"16","Cameron Friel","QB","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","6.0","","nevada-las-vegas","2023"
"17","Senika McKie","WR","14","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.4","","nevada-las-vegas","2023"
"18","Shelton Zeon III","TE","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","nevada-las-vegas","2023"
"19","Andre Meono","K","14","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0.1","","nevada-las-vegas","2023"
