"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Zach Schmit","K","13","0","1","0","0","0","0","0","1","53","53","12","18","0","0","95","7.3","","oklahoma","2022"
"2","Eric Gray","RB","12","11","0","0","0","0","0","0","11","0","0","0","0","0","0","66","5.5","","oklahoma","2022"
"3","Brayden Willis","TE","13","0","7","0","0","0","0","0","7","0","0","0","0","1","0","44","3.4","","oklahoma","2022"
"4","Dillon Gabriel","QB","12","6","0","0","0","0","0","0","6","0","0","0","0","1","0","38","3.2","","oklahoma","2022"
"5","Marvin Mims","WR","13","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","2.8","","oklahoma","2022"
"6","Jalil Farooq","WR","13","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.3","","oklahoma","2022"
"7","Jovantae Barnes","RB","11","5","0","0","0","0","0","0","5","0","0","0","0","0","0","30","2.7","","oklahoma","2022"
"8","Marcus Major","RB","9","4","1","0","0","0","0","0","5","0","0","0","0","0","0","30","3.3","","oklahoma","2022"
"9","Theo Wease","WR","11","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","2.2","","oklahoma","2022"
"10","Drake Stoops","WR","13","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","oklahoma","2022"
"11","Gavin Freeman","WR","13","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","oklahoma","2022"
"12","Gavin Sawchuk","RB","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","3.0","","oklahoma","2022"
"13","Billy Bowman","DB","11","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.2","","oklahoma","2022"
"14","David Ugwoegbu","LB","13","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0.2","","oklahoma","2022"
