"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Samson Evans","RB","12","15","0","0","0","0","0","0","15","0","0","0","0","0","0","90","7.5","","eastern-michigan","2022"
"2","Jesus Gomez","K","13","0","0","0","0","0","0","0","0","47","47","14","17","0","0","89","6.8","","eastern-michigan","2022"
"3","Tanner Knue","WR","12","0","9","0","0","0","0","0","9","0","0","0","0","0","0","54","4.5","","eastern-michigan","2022"
"4","Darius Lassiter","WR","13","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","1.8","","eastern-michigan","2022"
"5","Hassan Beydoun","WR","13","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","1.8","","eastern-michigan","2022"
"6","Jaylon Jackson","RB","13","2","0","0","1","0","0","0","3","0","0","0","0","1","0","20","1.5","","eastern-michigan","2022"
"7","Darius Boone Jr.","RB","11","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.6","","eastern-michigan","2022"
"8","Dylan Drummond","WR","10","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.8","","eastern-michigan","2022"
"9","Andreas Paaske","TE","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","eastern-michigan","2022"
"10","Austin Smith","QB","9","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.3","","eastern-michigan","2022"
"11","Taylor Powell","QB","9","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.3","","eastern-michigan","2022"
"12","Aaron Jackson","TE","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","eastern-michigan","2022"
"13","Bryson Moss","RB","4","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.5","","eastern-michigan","2022"
"14","Tristen Hines","DB","12","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.2","","eastern-michigan","2022"
