"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Seth Small","PK","12","0","0","0","0","0","0","0","0","37","37","22","27","0","0","103","8.6","","texas-am","2021"
"2","Devon Achane","RB","12","9","1","0","1","0","0","0","11","0","0","0","0","0","0","66","5.5","","texas-am","2021"
"3","Ainias Smith","WR","12","0","6","1","0","0","0","0","7","0","0","0","0","1","0","44","3.7","","texas-am","2021"
"4","Isaiah Spiller","RB","12","6","1","0","0","0","0","0","7","0","0","0","0","0","0","42","3.5","","texas-am","2021"
"5","Jalen Wydermyer","TE","12","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","texas-am","2021"
"6","Moose Muhammad III","WR","8","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","3.0","","texas-am","2021"
"7","Jalen Preston","WR","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","texas-am","2021"
"8","Aaron Hansford","LB","12","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","texas-am","2021"
"9","Amari Daniels","RB","5","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.2","","texas-am","2021"
"10","Demond Demas","WR","9","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.7","","texas-am","2021"
"11","Leon O'Neal Jr.","DB","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","texas-am","2021"
"12","Micheal Clemons","DL","10","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.6","","texas-am","2021"
"13","Zach Calzada","QB","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","texas-am","2021"
"14","Caden Davis","PK","11","0","0","0","0","0","0","0","0","1","1","0","1","0","0","1","0.1","","texas-am","2021"
