"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Trey Wolff","K","13","0","0","0","0","0","0","0","0","41","42","21","25","0","0","104","8.0","","texas-tech","2022"
"2","Donovan Smith","QB","12","7","1","0","0","0","0","0","8","0","0","0","0","0","0","48","4.0","","texas-tech","2022"
"3","Tahj Brooks","RB","13","7","1","0","0","0","0","0","8","0","0","0","0","0","0","48","3.7","","texas-tech","2022"
"4","SaRodorick Thompson","RB","13","7","1","0","0","0","0","0","8","0","0","0","0","0","0","48","3.7","","texas-tech","2022"
"5","Jerand Bradley","WR","12","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","3.0","","texas-tech","2022"
"6","Tyler Shough","QB","7","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","3.4","","texas-tech","2022"
"7","Loic Fouonji","WR","13","0","3","0","1","0","0","0","4","0","0","0","0","0","0","24","1.8","","texas-tech","2022"
"8","Xavier White","WR","13","0","3","0","0","0","0","0","3","0","0","0","0","1","0","20","1.5","","texas-tech","2022"
"9","Mason Tharp","TE","10","0","2","0","0","0","0","0","2","0","0","0","0","1","0","14","1.4","","texas-tech","2022"
"10","Myles Price","WR","11","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","texas-tech","2022"
"11","Nehemiah Martinez","WR","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","texas-tech","2022"
"12","Behren Morton","QB","9","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.3","","texas-tech","2022"
"13","Baylor Cupp","TE","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","texas-tech","2022"
"14","Gino Garcia","K","3","0","0","0","0","0","0","0","0","7","7","0","1","0","0","7","2.3","","texas-tech","2022"
"15","J.J. Sparkman","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","texas-tech","2022"
"16","Jaylon Hutchings","DL","13","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","texas-tech","2022"
"17","Henry Teeter","TE","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","texas-tech","2022"
"18","Brady Boyd","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","texas-tech","2022"
