"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Montrell Johnson","RB","14","12","0","0","0","0","0","0","12","0","0","0","0","0","0","72","5.1","","louisiana-lafayette","2021"
"2","Chris Smith","RB","13","8","1","0","0","0","0","0","9","0","0","0","0","0","0","60","4.6","","louisiana-lafayette","2021"
"3","Nate Snyder","K","14","0","0","0","0","0","0","0","0","38","40","7","12","0","0","59","4.2","","louisiana-lafayette","2021"
"4","Emani Bailey","RB","11","8","0","0","0","0","0","0","8","0","0","0","0","0","0","48","4.4","","louisiana-lafayette","2021"
"5","Kyren Lacy","WR","14","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","2.6","","louisiana-lafayette","2021"
"6","Levi Lewis","QB","14","5","0","0","0","0","0","0","5","0","0","0","0","0","0","30","2.1","","louisiana-lafayette","2021"
"7","Kenneth Almendares","K","4","0","0","0","0","0","0","0","0","14","15","4","5","0","0","26","6.5","","louisiana-lafayette","2021"
"8","John Stephens Jr.","WR","13","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","1.8","","louisiana-lafayette","2021"
"9","Michael Jefferson","WR","13","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","1.8","","louisiana-lafayette","2021"
"10","Dontae Fleming","WR","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","louisiana-lafayette","2021"
"11","Peter LeBlanc","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","1","0","8","0.6","","louisiana-lafayette","2021"
"12","TJ Wisham Jr.","RB","11","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","louisiana-lafayette","2021"
"13","Neal Johnson","TE","14","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.4","","louisiana-lafayette","2021"
"14","Kris Moncrief","LB","14","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.4","","louisiana-lafayette","2021"
"15","Johnny Lumpkin","TE","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","louisiana-lafayette","2021"
"16","Jalen Williams","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","louisiana-lafayette","2021"
"17","Hunter Burgeron","TE","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","3.0","","louisiana-lafayette","2021"
"18","Hunter Bergeron","","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","louisiana-lafayette","2021"
"19","Dalen Cambre","WR","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","louisiana-lafayette","2021"
