"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Sam Scarton","PK","14","0","0","0","0","0","0","0","0","69","72","17","21","0","0","120","8.6","","pittsburgh","2021"
"2","Jordan Addison","WR","14","1","17","0","0","0","0","0","18","0","0","0","0","0","0","108","7.7","AA","pittsburgh","2021"
"3","Israel Abanikanda","RB","13","7","1","0","1","0","0","0","9","0","0","0","0","0","0","54","4.2","","pittsburgh","2021"
"4","Rodney Hammond Jr.","RB","12","5","2","0","0","0","0","0","7","0","0","0","0","0","0","42","3.5","","pittsburgh","2021"
"5","Lucas Krull","TE","14","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","2.6","","pittsburgh","2021"
"6","Jared Wayne","WR","13","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","2.8","","pittsburgh","2021"
"7","Kenny Pickett","QB","13","5","0","0","0","0","0","0","5","0","0","0","0","0","0","30","2.3","H-3","pittsburgh","2021"
"8","Vincent Davis","RB","14","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","1.7","","pittsburgh","2021"
"9","Gavin Bartholomew","TE","14","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","1.7","","pittsburgh","2021"
"10","Taysir Mack","WR","8","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","2.3","","pittsburgh","2021"
"11","Jaylon Barden","WR","8","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.5","","pittsburgh","2021"
"12","Daniel Carter","RB","14","1","1","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","pittsburgh","2021"
"13","Nick Patti","QB","9","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.3","","pittsburgh","2021"
"14","John Petrishen","LB","14","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.4","","pittsburgh","2021"
"15","Erick Hallett","DB","14","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.4","","pittsburgh","2021"
"16","Damarri Mathis","DB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","pittsburgh","2021"
"17","Melquise Stovall","WR","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","pittsburgh","2021"
"18","Cam Bright","LB","14","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.4","","pittsburgh","2021"
"19","Shocky Jacques-Louis","WR","14","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.4","","pittsburgh","2021"
"20","Sirvocea Dennis","LB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","pittsburgh","2021"
"21","A.J. Davis Jr.","RB","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","2.0","","pittsburgh","2021"
"22","Ben Sauls","PK","14","0","0","0","0","0","0","0","0","2","4","0","0","0","0","2","0.1","","pittsburgh","2021"
