"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Gavin Stewart","K","10","0","0","0","0","0","0","0","0","13","14","12","13","0","0","49","4.9","","georgia-tech","2022"
"2","Dontae Smith","RB","12","5","0","0","0","0","0","0","5","0","0","0","0","0","0","30","2.5","","georgia-tech","2022"
"3","Nate McCollum","WR","11","1","3","0","0","0","0","0","4","0","0","0","0","0","0","24","2.2","","georgia-tech","2022"
"4","E.J. Jenkins","WR","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","georgia-tech","2022"
"5","Jude Kelley","K","6","0","0","0","0","0","0","0","0","7","7","2","6","0","0","13","2.2","","georgia-tech","2022"
"6","Malachi Carter","WR","11","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","georgia-tech","2022"
"7","Taisun Phommachanh","QB","2","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","6.0","","georgia-tech","2022"
"8","Zach Pyron","QB","3","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","4.0","","georgia-tech","2022"
"9","Dylan McDuffie","RB","8","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.8","","georgia-tech","2022"
"10","Hassan Hall","RB","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","georgia-tech","2022"
"11","Jamie Felix","RB","5","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","1.2","","georgia-tech","2022"
"12","Jeff Sims","QB","7","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.9","","georgia-tech","2022"
"13","Leo Blackburn","WR","7","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.9","","georgia-tech","2022"
"14","Miles Brooks","DB","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","georgia-tech","2022"
