"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Calvin Austin III","WR","12","1","8","1","0","0","0","0","10","0","0","0","0","1","0","62","5.2","","memphis","2021"
"2","Joe Doyle","P","12","0","0","0","0","0","0","0","0","30","32","7","12","0","0","51","4.3","","memphis","2021"
"3","Brandon Thomas","RB","9","8","0","0","0","0","0","0","8","0","0","0","0","0","0","48","5.3","","memphis","2021"
"4","Sean Dykes","TE","12","0","7","0","0","0","0","0","7","0","0","0","0","1","0","44","3.7","","memphis","2021"
"5","Rodrigues Clark","RB","10","4","1","0","0","0","0","0","5","0","0","0","0","0","0","30","3.0","","memphis","2021"
"6","Asa Martin","RB","10","2","2","0","0","0","0","0","4","0","0","0","0","0","0","24","2.4","","memphis","2021"
"7","Eddie Lewis","WR","12","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","memphis","2021"
"8","David Kemp","K","4","0","0","0","0","0","0","0","0","7","9","5","7","0","0","22","5.5","","memphis","2021"
"9","Jason Ivory","WR","11","0","3","0","0","0","0","0","3","0","0","0","0","1","0","20","1.8","","memphis","2021"
"10","Marquavius Weaver","RB","12","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","memphis","2021"
"11","Gabriel Rogers","RB","9","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.7","","memphis","2021"
"12","Sanchez Blake Jr.","DB","6","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","1.0","","memphis","2021"
"13","Wardalis Ducksworth","DL","12","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","memphis","2021"
