"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Brayden Narveson","K","14","0","0","0","0","0","0","0","0","72","72","23","29","0","0","141","10.1","","western-kentucky","2021"
"2","Jerreth Sterns","WR","14","0","17","0","0","0","0","0","17","0","0","0","0","1","0","104","7.4","","western-kentucky","2021"
"3","Mitchell Tinsley","WR","14","0","14","0","0","0","0","0","14","0","0","0","0","1","0","86","6.1","","western-kentucky","2021"
"4","Daewood Davis","WR","14","0","8","0","0","0","0","0","8","0","0","0","0","0","0","48","3.4","","western-kentucky","2021"
"5","Malachi Corley","WR","14","0","7","0","0","0","0","0","7","0","0","0","0","0","0","42","3.0","","western-kentucky","2021"
"6","Joey Beljan","TE","14","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","2.6","","western-kentucky","2021"
"7","Dalvin Smith","WR","11","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.7","","western-kentucky","2021"
"8","Adam Cofield","RB","14","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","1.7","","western-kentucky","2021"
"9","Kye Robichaux","RB","13","3","1","0","0","0","0","0","4","0","0","0","0","0","0","24","1.8","","western-kentucky","2021"
"10","Bailey Zappe","QB","14","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.3","","western-kentucky","2021"
"11","Noah Whittington","RB","12","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","western-kentucky","2021"
"12","Joshua Simon","TE","1","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","12.0","","western-kentucky","2021"
"13","Dakota Thomas","WR","7","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.7","","western-kentucky","2021"
"14","Craig Burt Jr.","WR","14","0","1","0","1","0","0","0","2","0","0","0","0","0","0","12","0.9","","western-kentucky","2021"
"15","Jakairi Moses","RB","11","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","western-kentucky","2021"
"16","Davion Williams","DB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","western-kentucky","2021"
"17","Beanie Bishop","DB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","western-kentucky","2021"
