"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Will Reichard","PK","15","0","0","0","0","0","0","0","0","71","72","22","28","0","0","137","9.1","","alabama","2021"
"2","Jameson Williams","WR","15","0","15","0","2","0","0","0","17","0","0","0","0","1","0","104","6.9","","alabama","2021"
"3","Brian Robinson Jr.","RB","14","14","2","0","0","0","0","0","16","0","0","0","0","0","0","96","6.9","","alabama","2021"
"4","John Metchie","WR","13","0","8","0","0","0","0","0","8","0","0","0","0","2","0","52","4.0","","alabama","2021"
"5","Cameron Latu","TE","15","0","8","0","0","0","0","0","8","0","0","0","0","0","0","48","3.2","","alabama","2021"
"6","Jase McClellan","RB","5","1","3","1","0","0","0","0","5","0","0","0","0","0","0","30","6.0","","alabama","2021"
"7","Bryce Young","QB","15","3","0","0","0","0","0","0","3","0","0","0","0","1","0","20","1.3","H-1,Maxwell,AA","alabama","2021"
"8","Jahleel Billingsley","TE","15","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.2","","alabama","2021"
"9","Slade Bolden","WR","15","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.2","","alabama","2021"
"10","Ja'Corey Brooks","WR","15","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.8","","alabama","2021"
"11","Jordan Battle","DB","15","0","0","0","0","0","2","0","2","0","0","0","0","0","0","12","0.8","","alabama","2021"
"12","Roydell Williams","RB","10","1","1","0","0","0","0","0","2","0","0","0","0","0","0","12","1.2","","alabama","2021"
"13","Trey Sanders","RB","13","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","alabama","2021"
"14","Javon Baker","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","alabama","2021"
"15","King Mwikuta","LB","13","0","0","1","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","alabama","2021"
"16","Traeshon Holden","WR","15","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.4","","alabama","2021"
"17","Christian Leary","WR","8","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.8","","alabama","2021"
"18","Jack Martin","P","4","0","0","0","0","0","0","0","0","0","0","1","1","0","0","3","0.8","","alabama","2021"
