"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Valentino Ambrosio","PK","12","0","0","0","0","0","0","0","0","30","31","12","16","0","0","66","5.5","","rutgers","2021"
"2","Aaron Young","RB","13","5","1","0","0","0","0","0","6","0","0","0","0","0","0","36","2.8","","rutgers","2021"
"3","Isiah Pacheco","RB","12","5","0","0","0","0","0","0","5","0","0","0","0","0","0","30","2.5","","rutgers","2021"
"4","Kyle Monangai","RB","11","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","2.2","","rutgers","2021"
"5","Aron Cruickshank","WR","7","0","2","1","0","0","0","0","3","0","0","0","0","0","0","18","2.6","","rutgers","2021"
"6","Bo Melton","WR","11","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.6","","rutgers","2021"
"7","Johnny Langan","QB","13","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","rutgers","2021"
"8","Noah Vedral","QB","13","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","rutgers","2021"
"9","Brandon Sanders","WR","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","rutgers","2021"
"10","Joshua Youngblood","WR","9","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.7","","rutgers","2021"
"11","Jovani Haskins","TE","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","rutgers","2021"
"12","Max Melton","DB","10","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.6","","rutgers","2021"
"13","Raiqwon O'Neal","OL","11","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","rutgers","2021"
"14","Kessawn Abraham","DB","13","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0.2","","rutgers","2021"
