"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Diego Guajardo","PK","12","0","0","0","0","0","0","0","0","33","35","12","17","0","0","69","5.8","","south-alabama","2021"
"2","Jalen Tolbert","WR","12","0","8","0","0","0","0","0","8","0","0","0","0","0","0","48","4.0","","south-alabama","2021"
"3","Kareem Walker","RB","8","4","1","0","0","0","0","0","5","0","0","0","0","0","0","30","3.8","","south-alabama","2021"
"4","Lincoln Sefcik","TE","12","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.5","","south-alabama","2021"
"5","Jake Bentley","QB","10","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","2.4","","south-alabama","2021"
"6","Terrion Avery","RB","12","1","3","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","south-alabama","2021"
"7","Bryan Hill","RB","10","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.8","","south-alabama","2021"
"8","AJ Phillips","RB","8","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.5","","south-alabama","2021"
"9","Jalen Wayne","WR","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","south-alabama","2021"
"10","Brandon Crum","TE","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","south-alabama","2021"
"11","Davyn Flenord","CB","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","south-alabama","2021"
"12","Desmond Trotter","QB","5","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.2","","south-alabama","2021"
"13","Jacob Hopper","TE","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","south-alabama","2021"
"14","Trent Tyre","TE","7","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.9","","south-alabama","2021"
"15","Caullin Lacy","WR","11","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.2","","south-alabama","2021"
